startup_id,cluster,log_funding,funding_rounds,years_since_founded,num_round_types_used,category_count
64060,2,15.940555883166525,1,12.0,0,1.0
64062,2,16.454567959008102,1,5.0,0,1.0
64063,3,10.657282884047461,1,2.5,0,3.0
64065,2,17.034386422832473,1,10.0,0,1.0
64067,3,11.678448377988165,1,0.4,0,1.0
64068,2,17.426428497635523,2,15.0,0,3.0
64070,2,17.72753358339242,1,17.0,0,1.0
64074,3,12.051737782075486,1,0.8,0,2.0
64075,3,12.025755079404917,1,2.0,0,4.0
64077,3,10.219538399038353,1,0.7,0,3.0
64079,3,11.289794413577894,1,0.5,0,1.0
64080,3,14.285514812209815,1,3.0,0,3.0
64081,2,16.52356082573315,1,14.6,0,3.0
64086,0,14.669926311652166,2,4.8,0,4.0
64087,3,13.304686600863562,1,12.0,0,2.0
64095,2,15.337736709696905,1,4.8,0,1.0
64096,2,16.843225925797466,1,27.0,0,3.0
64099,2,16.300417291085605,1,19.0,0,1.0
64102,3,13.217675375388819,1,2.0,0,1.0
64106,3,14.508658238524095,1,-0.0,0,3.0
64107,3,13.746415538403243,1,3.0,0,1.0
64108,0,16.056096196993128,3,6.9,0,14.0
64115,2,16.341239282272525,1,1.0,0,1.0
64119,3,11.289794413577894,1,0.0,0,3.0
64123,3,13.815511557963774,1,1.0,0,1.0
64124,3,9.820480963937229,1,0.3,0,3.0
64127,3,13.997832948091215,1,0.7,0,3.0
64128,2,15.656060350091908,1,1.0,0,1.0
64129,3,15.274125813221904,1,2.0,0,1.0
64134,3,13.592368256649284,1,3.0,0,1.0
64137,3,10.12667110305036,1,0.1,0,3.0
64140,2,17.04246390875593,2,0.0,0,1.0
64142,0,11.982435222281294,1,1.8,0,6.0
64145,2,16.66206184893007,2,7.0,0,3.0
64146,3,14.17363698822088,1,1.2,0,3.0
64148,3,14.625165294435371,2,4.7,0,2.0
64150,3,10.596659732783579,1,0.0,0,4.0
64151,3,10.596659732783579,1,1.9,0,2.0
64152,3,14.557448378884015,3,0.8,0,1.0
64153,3,13.65569502980549,3,1.0,0,2.0
64159,3,10.819798284210286,2,1.9,0,4.0
64160,3,13.815511557963774,1,1.0,0,2.0
64161,3,13.815511557963774,1,2.0,0,1.0
64162,3,11.608244735642321,1,1.5,0,4.0
64164,3,14.7429338918306,2,1.0,0,1.0
64165,2,16.730630536660744,1,14.8,0,1.0
64166,3,7.170888478512505,1,0.2,0,2.0
64167,0,13.504902345124338,1,1.3,0,5.0
64174,3,13.698977865303197,1,3.0,0,1.0
64178,2,15.424948670398354,1,2.0,0,1.0
64179,3,11.289231762350537,2,1.1,0,3.0
64182,3,12.429220196836383,1,3.0,0,3.0
64184,3,11.51293546492023,1,0.2,0,4.0
64185,3,9.90353755128617,1,2.0,0,1.0
64187,3,13.910821646859095,1,0.5,0,4.0
64188,2,15.521088305943177,1,11.0,0,3.0
64190,2,16.97251102166758,1,15.0,0,3.0
64191,2,17.151280169891162,1,15.0,0,3.0
64195,3,12.429220196836383,1,7.8,0,1.0
64196,3,14.508658238524095,1,2.0,0,2.0
64197,2,18.228308863426122,1,24.0,0,1.0
64200,0,15.319588176962746,1,0.8,0,4.0
64201,3,14.508658238524095,1,9.0,0,1.0
64204,3,14.038654909278163,1,3.0,0,1.0
64206,3,13.573440270649085,1,0.0,0,1.0
64207,3,12.611541086966115,1,0.0,0,1.0
64211,2,22.255822705260538,1,19.0,0,3.0
64212,2,14.557448378884015,1,14.0,0,1.0
64214,3,12.190964083849375,2,2.3,0,4.0
64215,0,15.700677185277694,1,4.0,0,4.0
64217,2,18.15931599280497,1,4.0,0,1.0
64218,0,9.90353755128617,1,0.0,0,8.0
64230,2,15.76142084987672,1,2.0,0,3.0
64231,3,11.767342851869557,2,0.1,0,4.0
64233,3,14.220976332738882,2,4.0,0,3.0
64237,0,14.008618180919186,3,1.0,0,5.0
64239,2,14.914123179965662,2,4.5,0,1.0
64241,3,12.86307308348463,1,0.6,0,1.0
64242,0,14.346139397261565,2,1.0,0,8.0
64244,0,12.367345048436391,1,2.4,0,5.0
64245,2,14.914123179965662,1,19.0,0,3.0
64247,2,16.52356082573315,1,1.9,0,1.0
64248,3,12.040047576703111,1,0.0,0,4.0
64249,0,11.289794413577894,2,0.5,0,5.0
64251,2,15.76142084987672,1,5.0,0,1.0
64255,2,17.370858648025116,1,1.0,0,1.0
64256,2,16.52356082573315,1,4.0,0,1.0
64263,3,11.407576060361786,2,1.4,0,3.0
64267,3,13.177856739147412,1,7.0,0,4.0
64268,3,9.70448768268936,1,0.0,0,3.0
64270,3,9.220389707829185,1,3.0,0,3.0
64271,3,10.819798284210286,1,3.0,0,3.0
64273,2,16.906553056777135,1,2.0,0,1.0
64274,0,17.281246492014,1,26.0,0,6.0
64276,2,16.835935492889124,2,4.0,0,3.0
64277,3,12.611541086966115,1,2.6,0,3.0
64279,0,14.301018989130402,2,0.8,0,7.0
64280,3,13.997832948091215,1,4.0,0,1.0
64281,2,16.951004817371683,1,18.0,0,3.0
64282,3,13.910382459920712,1,1.3,0,3.0
64283,3,10.819798284210286,1,1.0,0,2.0
64284,0,13.251877945732192,1,2.0,0,8.0
64286,3,10.308985993422082,1,0.5,0,3.0
64287,3,13.527829818844937,1,-0.0,0,3.0
64291,2,17.330036654695338,2,17.4,0,1.0
64293,3,14.914123179965662,1,2.3,0,1.0
64295,3,10.596659732783579,1,0.5,0,2.0
64296,3,11.581760990745659,1,3.8,0,1.0
64298,0,13.981025843899115,2,1.3,0,4.0
64299,2,16.266515742283485,2,4.3,0,2.0
64300,3,10.596659732783579,1,2.0,0,3.0
64303,2,17.426428497635523,3,0.4,0,1.0
64304,0,12.899222326086994,1,0.3,0,7.0
64307,3,13.122365377402328,2,0.0,0,3.0
64308,3,11.225256725762893,1,0.3,0,3.0
64309,3,9.90353755128617,1,0.8,0,4.0
64312,0,14.690979711984754,1,1.0,0,4.0
64313,3,14.038654909278163,1,3.0,0,1.0
64314,2,17.78580249038432,3,3.8,0,2.0
64315,0,12.07254696717504,1,1.3,0,5.0
64316,0,12.340210104459405,1,0.3,0,8.0
64317,3,13.296390631373463,2,1.2,0,3.0
64318,3,14.200773639026796,3,1.7,0,1.0
64323,3,12.628070334272698,1,1.4,0,3.0
64324,2,17.21269995169609,2,20.0,0,3.0
64325,2,15.150511887854474,1,13.0,0,1.0
64326,2,17.529082649058825,1,3.0,0,1.0
64329,3,11.736077016252437,1,2.0,0,1.0
64330,2,18.927498352344912,2,0.3,0,1.0
64331,2,16.811242881518265,1,13.0,0,4.0
64333,3,14.508658238524095,1,1.0,0,1.0
64335,3,11.51293546492023,1,0.6,0,3.0
64336,3,12.861294673335918,1,3.0,0,1.0
64338,2,16.13789837629371,1,17.0,0,1.0
64343,0,13.384729180332174,1,6.4,0,5.0
64353,3,9.90353755128617,1,0.1,0,3.0
64355,3,13.815511557963774,1,2.0,0,1.0
64357,2,14.06627005452127,1,14.0,0,1.0
64358,3,15.00515814455982,1,5.0,0,3.0
64359,0,12.915341667991576,2,0.8,0,5.0
64362,2,16.380459992348886,2,2.0,0,1.0
64365,3,13.304691600842729,1,6.0,0,1.0
64366,2,17.335971390039045,3,14.8,0,2.0
64369,3,14.557448378884015,1,0.3,0,1.0
64372,3,13.122365377402328,1,1.0,0,2.0
64373,2,17.11134746100564,1,29.0,0,3.0
64376,3,12.536433387813373,1,4.0,0,1.0
64378,3,11.20891073789755,2,2.0,0,4.0
64380,3,15.830413711839864,1,0.0,0,3.0
64381,0,15.76142084987672,1,13.0,0,6.0
64385,3,14.22098699934155,1,3.0,0,1.0
64388,3,14.914123179965662,1,1.0,0,3.0
64390,3,12.847929163278053,1,2.2,0,4.0
64393,3,12.429220196836383,1,1.0,0,1.0
64395,0,13.695261985368099,1,3.0,0,6.0
64400,3,13.910821646859095,1,0.6,0,3.0
64404,0,14.077875591662238,3,4.0,0,7.0
64406,3,11.562962406224639,1,0.2,0,3.0
64408,2,16.709980517858252,3,2.0,0,1.0
64410,3,9.741027444837728,1,1.0,0,2.0
64412,3,13.040416965554805,1,0.6,0,4.0
64414,2,16.300417291085605,1,2.0,0,3.0
64415,3,14.301058988305808,1,2.0,0,2.0
64417,3,14.603968372873895,1,0.0,0,1.0
64418,3,11.608244735642321,1,4.0,0,1.0
64419,3,11.736077016252437,1,1.2,0,3.0
64420,3,10.146002265529594,1,1.0,0,1.0
64421,0,13.26212705890841,4,0.0,0,4.0
64423,3,10.308985993422082,1,1.0,0,1.0
64427,3,10.900397535364121,1,0.3,0,4.0
64431,3,9.104757609401117,2,0.3,0,1.0
64435,3,13.122365377402328,1,2.0,0,4.0
64436,3,15.201805169084134,1,6.0,0,3.0
64439,3,12.438409805812187,2,2.7,0,2.0
64441,0,14.220976332738882,1,2.0,0,8.0
64443,2,16.622150464434228,1,5.0,0,1.0
64447,2,15.607270193858982,1,17.0,0,1.0
64448,2,17.216707972959764,1,7.0,0,1.0
64449,2,17.216707972959764,1,7.0,0,1.0
64450,3,10.920202637237164,1,2.2,0,3.0
64451,0,14.976784920844084,3,0.2,0,9.0
64454,3,15.424948670398354,1,0.0,0,1.0
64455,2,15.76142084987672,1,23.0,0,2.0
64458,3,13.690509535201413,3,3.0,0,3.0
64459,3,13.171155446333852,1,3.3,0,3.0
64461,3,12.59473402514672,1,0.6,0,2.0
64464,3,9.90353755128617,1,1.5,0,3.0
64467,3,13.122365377402328,1,3.3,0,4.0
64470,3,11.51293546492023,1,2.0,0,2.0
64471,3,12.206077645517674,1,0.9,0,3.0
64472,3,13.815511557963774,1,1.3,0,4.0
64474,2,15.424948670398354,2,3.0,0,1.0
64475,0,11.51293546492023,2,2.6,0,11.0
64480,3,14.914123179965662,2,4.4,0,3.0
64483,2,18.63912916235997,4,17.8,0,2.0
64485,3,9.888272386729648,1,0.8,0,3.0
64489,3,12.141539457711714,2,2.0,0,1.0
64491,3,12.765691290604371,1,1.0,0,3.0
64492,3,13.997832948091215,1,0.1,0,2.0
64495,2,16.52356082573315,1,7.0,0,2.0
64496,3,12.899222326086994,1,1.0,0,1.0
64497,3,14.88022163978423,1,4.0,0,1.0
64499,0,13.955273369904273,1,2.1,0,5.0
64500,3,13.017005083966255,2,2.0,0,3.0
64501,0,14.375126917328105,2,3.8,0,4.0
64502,3,13.26212705890841,1,1.7,0,3.0
64503,2,16.012735246411598,1,0.2,0,2.0
64507,3,13.227724693061836,1,13.1,0,1.0
64511,3,10.71843192346452,1,2.1,0,3.0
64515,2,15.319588176962746,1,4.0,0,1.0
64517,3,13.12642800000864,2,1.9,0,2.0
64521,3,10.819798284210286,1,0.1,0,3.0
64523,3,11.989165855127435,1,5.0,0,1.0
64526,3,14.223411364017052,1,5.0,0,3.0
64535,3,9.615138591096644,1,1.0,0,3.0
64536,3,13.122365377402328,1,1.8,0,3.0
64537,2,16.705882371415992,1,1.0,0,1.0
64538,3,13.13917329571679,2,1.2,0,4.0
64539,2,16.648723960844016,3,2.0,0,1.0
64541,3,11.990717436189177,2,1.0,0,3.0
64543,3,11.050905878263567,2,1.7,0,2.0
64544,3,12.500077188973542,1,1.9,0,3.0
64545,3,13.635397760065452,1,0.5,0,3.0
64547,2,14.914123179965662,1,24.0,0,1.0
64548,3,9.90353755128617,2,1.8,0,3.0
64551,3,9.210440366976517,1,0.6,0,1.0
64554,2,17.05418904934434,1,16.4,0,1.0
64557,2,14.642866901410578,1,20.0,0,1.0
64560,3,12.524530013005734,1,4.4,0,2.0
64562,3,11.51293546492023,1,2.0,0,1.0
64563,2,18.258161826219297,2,16.0,0,2.0
64569,0,13.592368256649284,1,0.1,0,5.0
64570,3,13.815511557963774,1,4.0,0,1.0
64571,2,14.914123179965662,2,6.0,0,1.0
64573,3,12.899222326086994,2,2.0,0,4.0
64574,3,11.347260415151336,1,1.0,0,3.0
64578,3,15.444751293772967,1,1.0,0,2.0
64584,2,16.18388348512928,1,19.0,0,3.0
64585,3,14.508658238524095,1,2.0,0,1.0
64586,0,14.656655597490795,1,1.0,0,9.0
64588,3,11.622004059996465,1,2.9,0,1.0
64592,3,12.611541086966115,1,0.9,0,3.0
64594,3,14.430696737594902,2,0.1,0,3.0
64596,0,13.217675375388819,2,1.3,0,7.0
64598,3,11.370895908851871,1,7.2,0,2.0
64599,2,17.168917310755116,1,36.0,0,3.0
64600,3,13.604680878771346,1,3.2,0,4.0
64604,3,14.220976332738882,1,0.0,0,1.0
64606,2,16.536806051605975,1,19.0,0,1.0
64608,2,17.840862266556567,3,5.5,0,1.0
64609,3,11.23850177707664,1,0.2,0,2.0
64610,3,13.592368256649284,1,1.3,0,2.0
64611,3,13.122365377402328,1,1.3,0,1.0
64612,3,11.51293546492023,1,1.3,0,4.0
64615,0,13.45883704259595,2,13.4,0,5.0
64619,3,13.122365377402328,1,2.0,0,1.0
64620,3,13.997832948091215,2,0.2,0,3.0
64624,3,11.139787169286475,1,1.7,0,4.0
64627,3,9.90353755128617,2,1.3,0,3.0
64629,3,11.695255355062795,1,1.0,0,1.0
64631,3,12.206077645517674,1,0.2,0,2.0
64632,3,10.835848464587778,1,3.8,0,3.0
64635,2,17.293669011626754,1,15.0,0,1.0
64643,0,15.123843647884687,1,2.0,0,4.0
64646,2,16.811242881518265,2,2.0,0,1.0
64648,3,11.849404844423074,1,2.8,0,1.0
64649,3,14.403297778421795,1,1.0,0,3.0
64650,0,11.51293546492023,1,2.0,0,5.0
64651,3,12.886643575525625,1,1.0,0,4.0
64655,3,12.855270550887722,1,3.4,0,1.0
64656,2,18.980296537602072,1,1.0,0,2.0
64658,3,13.910821646859095,2,3.0,0,1.0
64660,3,14.508658238524095,2,5.0,0,1.0
64663,3,12.827874189019571,1,0.9,0,4.0
64664,3,14.639335500916179,1,2.0,0,1.0
64666,3,9.70448768268936,1,1.8,0,1.0
64667,2,15.424948670398354,1,5.7,0,1.0
64668,2,15.46031580728584,1,25.0,0,1.0
64669,3,14.4794266425811,2,0.7,0,2.0
64672,0,15.424948670398354,2,3.4,0,4.0
64674,3,13.678823333794691,1,0.0,0,4.0
64675,3,11.918397239722838,1,0.6,0,3.0
64680,3,13.304686600863562,1,1.0,0,1.0
64682,3,10.12667110305036,2,0.3,0,3.0
64684,3,12.611541086966115,1,0.1,0,1.0
64686,3,14.220976332738882,1,0.3,0,1.0
64687,3,13.017005083966255,2,2.0,0,1.0
64693,2,14.914123179965662,1,11.0,0,1.0
64695,3,15.473738825043979,2,0.0,0,3.0
64700,3,10.767495026486278,1,0.3,0,3.0
64701,3,10.73657057339359,1,2.5,0,1.0
64705,3,12.611541086966115,1,0.3,0,3.0
64707,2,14.557448378884015,2,19.0,0,1.0
64709,3,10.429428364110965,1,4.8,0,3.0
64711,3,12.611541086966115,1,1.3,0,2.0
64716,3,8.006700845440367,1,0.2,0,1.0
64718,0,13.548938754204904,1,1.4,0,6.0
64720,2,14.914123179965662,5,3.9,0,2.0
64721,3,13.70394234995317,1,0.0,0,1.0
64722,3,14.017655166682426,2,2.0,0,3.0
64723,2,16.118095750958314,1,5.0,0,3.0
64724,4,15.424948670398354,1,130.0,0,1.0
64726,3,14.287147852052634,1,7.0,0,1.0
64731,3,14.656655597490795,1,0.3,0,3.0
64732,3,10.12667110305036,1,2.0,0,3.0
64735,3,10.308985993422082,1,1.1,0,1.0
64736,3,13.910821646859095,2,0.1,0,3.0
64745,3,14.621204868496402,2,3.8,0,3.0
64746,2,15.955576839107596,1,2.0,0,3.0
64750,3,10.819798284210286,1,0.9,0,3.0
64752,4,14.914123179965662,1,194.0,0,3.0
64755,3,13.122365377402328,1,0.9,0,2.0
64756,3,14.508658238524095,1,0.3,0,3.0
64760,3,14.220976332738882,1,1.3,0,3.0
64762,3,13.527829818844937,1,4.0,0,4.0
64763,3,13.45883704259595,1,6.0,0,2.0
64765,3,14.594835893480763,2,0.6,0,2.0
64767,3,11.918397239722838,1,2.9,0,1.0
64770,3,11.289794413577894,1,0.5,0,1.0
64771,3,14.710594405034032,3,1.0,0,2.0
64772,2,16.008993683784585,1,22.0,0,3.0
64780,3,10.819798284210286,1,0.1,0,4.0
64783,2,16.705882371415992,3,0.3,0,3.0
64784,0,13.742940940397677,3,1.8,0,4.0
64785,3,10.463131911491967,1,0.1,0,2.0
64786,2,15.607270193858982,2,1.0,0,3.0
64788,3,13.815511557963774,1,1.0,0,1.0
64792,3,14.508658238524095,1,1.0,0,1.0
64793,0,10.819798284210286,1,1.0,0,5.0
64797,3,12.765691290604371,1,0.5,0,1.0
64799,2,16.166003902547626,5,3.3,0,2.0
64801,3,12.218072312802278,1,3.2,0,2.0
64802,3,10.79098778694702,3,1.7,0,4.0
64806,3,12.323860125621126,1,2.0,0,2.0
64807,0,14.318527573750448,2,1.0,0,5.0
64808,3,10.463131911491967,1,0.8,0,1.0
64809,3,11.918397239722838,1,1.0,0,4.0
64810,3,13.45883704259595,1,7.2,0,3.0
64812,0,13.312985389904174,2,4.0,0,6.0
64813,3,12.04355959836804,2,0.0,0,1.0
64817,3,10.531696131937162,1,0.1,0,3.0
64821,3,11.51293546492023,1,2.0,0,3.0
64822,3,14.557448378884015,1,0.2,0,3.0
64823,3,13.815511557963774,1,0.7,0,4.0
64824,3,15.000300848683787,1,7.0,0,3.0
64825,3,12.206077645517674,2,0.0,0,3.0
64828,3,13.26212358064754,1,3.0,0,2.0
64829,3,12.388398368982115,1,0.1,0,1.0
64832,3,11.695255355062795,1,2.0,0,1.0
64833,2,15.86963441986494,1,5.3,0,3.0
64834,2,15.76142084987672,1,16.0,0,1.0
64838,3,12.429220196836383,1,11.0,0,1.0
64845,3,14.838076586956081,1,6.0,0,3.0
64848,0,16.704492517204205,6,6.0,0,6.0
64851,0,16.213405921671733,2,3.0,0,4.0
64852,3,12.649886291685668,1,5.0,0,1.0
64853,3,14.827111833279051,1,3.0,0,3.0
64854,2,15.664364346385668,3,2.3,0,2.0
64855,2,15.21160771430201,1,7.0,0,2.0
64856,3,12.602651722883506,2,1.5,0,3.0
64861,3,11.314840312996795,1,1.0,0,3.0
64870,3,11.951186847493476,1,2.0,0,3.0
64877,3,10.819798284210286,1,1.0,0,4.0
64878,0,13.710151153416941,1,1.2,0,5.0
64880,3,12.765691290604371,2,0.6,0,2.0
64881,0,13.910821646859095,1,1.8,0,7.0
64885,3,13.815511557963774,1,2.0,0,3.0
64889,2,16.52356082573315,1,24.0,0,3.0
64892,2,15.76142084987672,1,7.0,0,1.0
64895,2,17.147715103853763,1,22.0,0,2.0
64896,0,16.166885910365842,3,2.6,0,5.0
64898,3,12.524530013005734,1,2.9,0,4.0
64899,3,12.04355959836804,1,2.0,0,1.0
64903,0,16.316946591670696,2,1.8,0,6.0
64904,3,12.043477242520138,1,3.6,0,3.0
64905,2,15.373655386537118,1,5.4,0,3.0
64906,2,15.424948670398354,1,3.0,0,2.0
64907,3,14.266586814266963,3,2.0,0,3.0
64911,2,14.603968372873895,1,16.0,0,1.0
64913,3,15.201805169084134,1,1.0,0,3.0
64914,3,12.468440756144114,2,2.0,0,3.0
64917,2,17.216707972959764,2,2.0,0,3.0
64919,0,13.616869357239331,2,2.2,0,4.0
64921,3,12.765691290604371,1,2.0,0,3.0
64923,3,13.304686600863562,1,1.4,0,3.0
64925,2,16.171679991875028,1,12.0,0,2.0
64926,3,13.646650368310452,1,2.6,0,3.0
64927,0,16.489659276356317,4,3.0,0,4.0
64933,3,9.694493424326337,1,1.0,0,1.0
64937,3,12.765691290604371,1,1.0,0,1.0
64938,2,14.914123179965662,1,15.0,0,2.0
64941,2,15.914585472421473,3,6.0,0,3.0
64943,0,13.122365377402328,3,0.8,0,5.0
64944,2,15.818839388574258,3,7.9,0,2.0
64945,3,12.175306021528328,2,-0.0,0,3.0
64946,3,14.317497838389754,4,3.0,0,3.0
64947,3,12.489432616210202,1,0.1,0,2.0
64948,3,12.154784614286667,2,0.2,0,4.0
64950,3,13.285169014347378,1,0.5,0,1.0
64952,3,11.00059871507797,1,0.7,0,1.0
64953,3,11.51293546492023,1,0.5,0,3.0
64954,3,11.762259043774678,1,3.2,0,2.0
64960,3,13.384729180332174,1,0.0,0,1.0
64961,3,11.625905875350846,1,0.8,0,3.0
64963,0,13.83531416565213,2,1.7,0,5.0
64964,3,14.920937242474862,2,0.2,0,1.0
64965,3,13.855577221485143,2,5.4,0,3.0
64966,3,10.308985993422082,1,0.2,0,3.0
64970,3,13.122365377402328,1,1.0,0,2.0
64971,0,13.914860747745406,2,3.1,0,9.0
64974,2,16.5563506464056,1,20.0,0,1.0
64975,2,15.424948670398354,1,15.0,0,3.0
64979,3,11.51293546492023,1,1.0,0,4.0
64981,3,12.04355959836804,1,1.0,0,3.0
64984,3,13.122365377402328,1,0.2,0,1.0
64985,0,12.821260987319457,2,2.0,0,6.0
64988,3,10.165890277802454,1,3.8,0,3.0
64989,3,15.068270669312703,1,3.0,0,1.0
64990,3,15.068273812173887,1,2.2,0,3.0
64993,0,13.815511557963774,1,2.0,0,6.0
64994,3,13.588611212476708,1,2.0,0,3.0
64996,3,11.51293546492023,1,3.9,0,4.0
64997,3,13.527829818844937,1,1.0,0,1.0
65001,3,14.078338561042239,1,8.0,0,4.0
65003,3,11.918397239722838,1,1.3,0,3.0
65008,3,13.431646459093669,2,2.3,0,3.0
65015,3,11.002116507732017,1,5.8,0,1.0
65016,0,14.897316067298997,1,3.0,0,5.0
65018,3,11.225256725762893,1,0.4,0,1.0
65019,0,14.687821815721843,1,2.0,0,4.0
65022,0,13.122365377402328,1,2.0,0,9.0
65024,3,13.122365377402328,1,2.0,0,1.0
65028,3,13.122365377402328,2,4.6,0,3.0
65029,3,13.764483543910442,1,3.0,0,1.0
65030,3,11.51293546492023,1,0.3,0,3.0
65033,3,10.819798284210286,1,1.0,0,3.0
65034,3,9.90353755128617,1,3.0,0,1.0
65035,3,12.429220196836383,1,1.0,0,3.0
65038,3,13.815511557963774,1,1.1,0,2.0
65039,3,13.815511557963774,1,1.0,0,1.0
65040,3,11.51293546492023,1,1.0,0,3.0
65041,0,12.664945810338955,4,1.5,0,4.0
65042,2,15.233788207067937,1,14.0,0,3.0
65050,3,10.242103781940148,1,0.0,0,3.0
65051,2,14.663008398354144,5,6.7,0,3.0
65055,3,14.375126917328105,1,1.0,0,1.0
65057,3,14.048419868643938,2,0.0,0,3.0
65060,0,13.910821646859095,1,5.8,0,6.0
65062,3,13.8672478037908,1,16.0,0,2.0
65063,0,10.819798284210286,1,2.2,0,7.0
65067,3,12.429220196836383,3,2.3,0,2.0
65070,2,16.811242881518265,1,15.0,0,1.0
65074,0,14.508658238524095,1,0.1,0,4.0
65076,3,13.68031492411539,1,9.3,0,3.0
65081,0,14.626441218624949,2,0.5,0,4.0
65083,3,12.959846800844963,1,4.0,0,3.0
65085,0,13.883375727167289,2,3.3,0,7.0
65087,3,11.289794413577894,1,1.0,0,3.0
65088,2,16.36104190800008,2,16.0,0,2.0
65092,0,15.687312888712007,1,6.3,0,7.0
65093,3,13.07020160144171,1,0.5,0,3.0
65097,3,13.304686600863562,1,1.8,0,3.0
65098,3,9.727585347544357,1,0.9,0,4.0
65099,3,10.362849264971029,1,0.3,0,3.0
65102,3,14.914123179965662,1,5.0,0,1.0
65112,2,16.066802461833923,2,1.0,0,3.0
65113,3,14.889434925697673,2,2.4,0,1.0
65114,0,12.932173345191563,3,1.1,0,5.0
65115,3,12.524530013005734,1,3.0,0,1.0
65117,3,13.737819250248402,1,15.0,0,1.0
65121,3,9.472781556562168,1,0.2,0,1.0
65122,3,12.75130259456002,1,0.0,0,4.0
65126,2,16.41820031748273,2,1.6,0,3.0
65130,3,13.084526506299806,1,1.0,0,1.0
65135,3,12.873904582205107,1,3.0,0,1.0
65138,0,15.333302588845555,2,2.8,0,5.0
65140,3,11.51293546492023,1,1.0,0,4.0
65143,3,13.815511557963774,1,0.2,0,1.0
65146,2,14.508658238524095,1,31.0,0,3.0
65147,3,14.220976332738882,1,2.2,0,3.0
65153,3,11.95361015272921,4,1.0,0,1.0
65155,3,10.819798284210286,1,1.0,0,3.0
65158,3,12.899222326086994,1,2.9,0,3.0
65163,2,14.372265686684402,2,12.0,0,1.0
65165,3,13.199757658012016,3,0.3,0,3.0
65168,3,13.527829818844937,1,1.9,0,1.0
65170,3,13.194685899447341,1,1.0,0,1.0
65172,3,11.350418300109132,1,2.0,0,1.0
65174,2,16.118095750958314,1,15.0,0,1.0
65175,3,11.695255355062795,1,0.2,0,1.0
65178,2,17.3180604640072,1,18.5,0,1.0
65182,0,12.936036208848487,1,0.8,0,9.0
65184,3,14.038654909278163,2,1.8,0,1.0
65189,2,16.454567959008102,2,5.0,0,1.0
65191,3,11.918397239722838,1,8.0,0,1.0
65193,2,16.52356082573315,1,11.0,0,3.0
65194,3,13.465954500233115,2,1.7,0,3.0
65195,3,13.122365377402328,1,0.4,0,3.0
65197,2,17.52643651705565,2,4.7,0,1.0
65199,3,15.319588176962746,1,3.0,0,3.0
65201,3,13.676249640055394,1,1.5,0,2.0
65206,2,16.52356082573315,1,5.0,0,1.0
65208,3,14.313899637431591,1,3.0,0,1.0
65210,3,13.721200977393528,1,1.0,0,1.0
65211,3,13.819421898688388,1,4.9,0,1.0
65213,3,12.82689372699571,1,5.0,0,1.0
65216,2,15.990262393084793,1,1.0,0,2.0
65217,2,15.607270193858982,1,0.0,0,1.0
65219,3,13.285906382357792,2,0.1,0,2.0
65220,2,16.588099342704055,1,6.0,0,1.0
65222,3,10.819798284210286,1,2.0,0,1.0
65223,3,13.010852878194768,3,2.5,0,3.0
65225,3,9.798182590890704,1,4.0,0,3.0
65227,3,10.308985993422082,1,2.0,0,3.0
65230,3,13.997832948091215,2,1.0,0,1.0
65231,2,19.11382792951231,1,16.0,0,1.0
65233,2,15.201805169084134,1,14.0,0,2.0
65235,3,14.285514812209815,1,7.0,0,1.0
65236,3,13.815511557963774,1,1.7,0,4.0
65243,2,15.395488969226315,1,2.0,0,1.0
65244,0,16.454567959008102,1,14.0,0,10.0
65247,3,12.724869415131389,1,0.5,0,3.0
65248,3,12.721888795877375,2,0.1,0,2.0
65251,3,10.819798284210286,1,-0.0,0,4.0
65253,3,12.611541086966115,1,2.0,0,3.0
65254,2,17.073607134447293,2,15.0,0,4.0
65255,3,13.815511557963774,1,0.4,0,1.0
65256,3,14.18201097347643,3,2.0,0,3.0
65257,3,13.592368256649284,1,0.2,0,4.0
65258,3,14.51172951578196,1,6.0,0,2.0
65259,3,13.623390754751728,1,5.0,0,1.0
65262,2,16.770420889081343,1,37.0,0,5.0
65264,0,13.345508528717259,3,1.0,0,10.0
65265,4,18.452168703590072,1,423.0,0,3.0
65266,4,19.644456178515657,1,82.0,0,2.0
65276,3,13.815511557963774,1,2.0,0,1.0
65277,3,15.299385474180372,1,0.0,0,3.0
65278,3,13.652992804936396,1,1.0,0,1.0
65279,3,13.910821646859095,1,0.8,0,1.0
65280,2,16.118095750958314,1,1.1,0,1.0
65282,3,13.527829818844937,1,6.9,0,3.0
65283,3,10.596659732783579,1,0.3,0,3.0
65284,3,10.714439990727769,1,2.0,0,4.0
65285,0,12.611541086966115,1,2.0,0,6.0
65289,3,13.544056102617144,1,1.8,0,3.0
65291,0,14.253766134056512,2,1.8,0,6.0
65292,3,11.12873499657063,1,0.5,0,2.0
65293,3,11.973106005267201,1,0.8,0,1.0
65294,3,13.815511557963774,1,1.3,0,3.0
65295,3,12.765691290604371,1,3.0,0,3.0
65296,0,13.291206169069188,3,2.1,0,4.0
65297,3,12.429220196836383,1,0.7,0,3.0
65299,3,14.914123179965662,2,2.3,0,3.0
65300,3,12.154784614286667,2,2.0,0,4.0
65302,3,13.910821646859095,2,1.0,0,1.0
65304,3,12.560247968016562,1,1.3,0,3.0
65307,3,13.369225017834633,1,0.7,0,2.0
65308,3,13.369225017834633,1,0.2,0,3.0
